timestamp,x,y,best_annotation
1730814919.611687,899.5110541537482,631.177729253146,None
1730814919.711684,987.5147184546432,738.7462554616551,None
1730814919.811681,736.3901070591957,701.5238600737847,None
1730814919.911688,973.2638322924464,676.6668049945447,None
1730814920.011688,1003.8515151739424,672.7976621639237,None
1730814920.111688,980.6004978640386,671.8556094112008,None
1730814920.21169,1009.4930627331636,667.3881574800301,None
1730814920.311686,1014.4922531259232,656.924863316925,None
1730814920.411685,1023.1460210165194,652.1085912531653,None
1730814920.511688,1038.1288698591295,662.1418835143887,None
1730814920.611685,767.8455501613389,688.2473018373153,None
1730814920.711691,770.0440398928185,690.5771010205759,None
1730814920.811691,797.578819276693,680.9050958476683,None
1730814920.911694,682.0017441122689,571.0066010394189,None
1730814921.011681,634.545208366603,526.9168127115948,None
1730814921.111687,672.7361825515857,556.1844754325665,None
1730814921.211689,675.0834224342282,538.0431244058016,None
1730814921.311684,581.1656157336029,552.6860275696879,None
1730814921.411684,583.8894559260003,576.4244343116688,None
1730814921.511684,592.1185591794833,586.1858801538955,None
1730814921.611687,598.5716820142463,601.5750801825869,None
1730814921.711684,604.8280970016218,616.0167983486256,None
1730814921.811686,599.7731656614636,573.5184919040718,None
1730814921.911704,593.9766363287433,446.4925891877937,None
1730814922.011681,621.1051821950076,487.2572955112838,None
1730814922.111685,679.5653080015793,407.46160738643744,None
1730814922.211685,709.9735071524898,412.38825140896944,None
1730814922.311678,712.3604930653528,468.9832116384426,None
1730814922.411683,741.6394803205843,530.150804040883,None
1730814922.511688,718.2318826310288,532.4052950710412,None
1730814922.61169,629.7359207725162,640.8825072569593,None
1730814922.711691,605.8399153293827,601.159709438454,None
1730814922.811688,612.6148337595743,598.5890575663263,None
1730814922.911685,598.2095952297568,595.3422797182147,None
1730814923.011691,597.8004104651407,602.4375780527268,None
1730814923.111713,595.3928031384143,581.4971953578788,None
1730814923.211692,613.7996962321126,573.420282297395,None
1730814923.311693,603.498507359475,554.8890196180857,None
1730814923.411693,604.3630266004404,719.9249678754313,None
1730814923.511682,598.6281523013752,718.5702898112559,None
1730814923.611683,588.7885254330915,790.5513169562869,None
1730814923.711683,592.702383016895,801.2824266290755,None
1730814923.811682,580.7397396350714,749.5991751255424,None
1730814923.911688,589.8375571078409,714.6686768025871,None
1730814924.01169,590.5963059558026,675.8616401507007,None
1730814924.111687,660.9334971142248,716.4900760947277,None
1730814924.21168,661.1633690365389,738.3818284724616,None
1730814924.311688,651.2985735982828,720.807305895848,None
1730814924.411682,623.0127551438685,913.5570526981508,None
1730814924.511683,615.235986215407,916.7079292775958,None
1730814924.611683,625.8096279534466,872.0061405043326,None
1730814924.711687,632.1175209795377,852.3689682876302,None
1730814924.81168,635.1683416205856,841.6709445090202,None
1730814924.911683,633.1783736685643,822.9233109309193,None
1730814925.011683,629.0086010169238,804.2974058030676,None
1730814925.111683,628.4723701795021,798.8606933492049,None
1730814925.211687,625.5306704018285,804.3166735031252,None
1730814925.31169,601.2430278349445,814.5726324571502,None
1730814925.411689,577.9632175431761,829.1940059957997,None
1730814925.51169,573.2028810610839,839.7141831753706,None
1730814925.611682,577.2336183955466,837.4188321546951,None
1730814925.711688,583.0577316529286,840.1347934741925,None
1730814925.811691,571.9043603980408,710.9778227934105,None
1730814925.91169,574.3981352733889,671.2428955293661,None
1730814926.011686,570.751231778957,685.7447130219693,None
1730814926.111687,561.9319136109739,687.2779740072482,None
1730814926.211688,586.0695782494726,804.13093250797,None
1730814926.311688,585.4460727491621,799.8392478189973,None
1730814926.411689,585.9773452522946,812.751425024194,None
1730814926.511689,591.3376808188707,800.5681063035868,None
1730814926.611681,646.4632950372469,1039.0213762364735,None
1730814926.711682,650.9420436803717,975.1870987096096,None
1730814926.811687,655.2160624958317,904.3291420302004,None
1730814926.911688,654.948181065841,877.1948205891545,None
1730814927.011682,654.8105268552144,865.2574381029491,None
1730814927.111684,655.258416191241,860.0161126646121,None
1730814927.211684,653.7818088534802,848.4939122353317,None
1730814927.311685,648.5924517057799,840.2927199999147,None
1730814927.411686,645.422180839294,837.4461348404088,None
1730814927.511686,646.3749975756148,839.1804545911255,None
1730814927.611682,638.4912530732586,853.9922427582884,None
1730814927.71169,626.8093819178214,806.4715291041804,None
1730814927.811687,669.1382469618909,410.63619697788334,None
1730814927.911684,657.4656978198689,709.5068730473245,None
1730814928.01169,632.5788137960692,389.7275048990563,None
1730814928.11169,653.3473546161285,467.9525033010282,None
1730814928.211684,655.0756119426803,528.3485017475533,None
1730814928.311694,587.4797420124734,656.1818676625503,None
1730814928.411692,590.0426402668412,680.0131297971097,None
1730814928.511689,579.8539757045743,745.8387493205187,None
1730814928.61169,588.9050114825928,744.662716134463,None
1730814928.71169,596.1449127262764,599.9844647405104,None
1730814928.811684,619.1381736341814,611.8071340094232,None
1730814928.911692,622.5376032893163,610.0542134409736,None
1730814929.011693,713.3179534167783,462.9700933433295,None
1730814929.111684,692.0703522256995,485.1515684348649,None
1730814929.211686,672.1545071186387,494.8108174584776,None
1730814929.311689,667.5386439400559,511.2778557006985,None
1730814929.411688,642.0092901778999,483.6623785018216,None
1730814929.511689,651.1901414951845,493.2402381353768,None
1730814929.611685,654.6867270024323,492.66084718552224,None
1730814929.711684,748.3590077161052,567.1900378062164,None
1730814929.811687,734.9510175987774,558.773531985212,None
1730814929.91169,742.356943835715,569.5570039038035,None
1730814930.011686,739.969289037974,574.7168041663183,None
1730814930.111681,727.006739524369,574.3559720327457,None
1730814930.211689,694.1881339063364,523.9695414593414,None
1730814930.311683,719.3987939476237,642.6028349161771,None
1730814930.411685,537.540890836777,630.7699920904771,None
1730814930.511688,538.7847992658416,625.7584534342914,None
1730814930.611686,544.005886807386,619.611220636716,None
1730814930.711687,552.5177095018212,621.444480598133,None
1730814930.811698,584.5789145870597,666.6388182349806,None
1730814930.911687,570.7840245274213,676.5679939850272,None
1730814931.011687,572.896818635038,694.421371994903,None
1730814931.111684,577.5045374378076,709.7657528917397,None
1730814931.211688,583.9589245592865,709.4323134733027,None
1730814931.311684,625.7073983758669,606.2114104116805,None
1730814931.411684,624.6240295362678,598.3181714132745,None
1730814931.511688,598.3044353783959,596.7834829208191,None
1730814931.611681,589.911326649291,599.6087593404225,None
1730814931.711684,578.2913837677937,610.1402940745498,None
1730814931.811682,590.868491873566,599.1990723140723,None
1730814931.911685,569.4211468486121,600.8100873382244,None
1730814932.011691,586.8747349200743,594.7683236469387,None
1730814932.111684,718.5647335590479,705.4026940563748,None
1730814932.211688,719.291687554206,708.957011277342,None
1730814932.311689,942.2428201381124,707.2542085825945,None
1730814932.411687,1032.866336334605,677.4633262837048,None
1730814932.511692,1031.765513336776,668.20894489142,None
1730814932.611686,1037.2428351447152,671.9269446770899,None
1730814932.711685,1021.784700157786,660.4886204397814,None
1730814932.811701,1015.6205195565734,661.2532220377603,None
1730814932.911682,999.1736487653128,662.3013621996159,None
1730814933.011689,964.452960262362,677.2025820570418,None
1730814933.111687,929.496799010418,681.961881642411,None
1730814933.211691,930.8934954188396,691.532047274157,None
1730814933.311687,950.806706180118,620.3243837138467,None
1730814933.411687,956.4434143575272,635.7001872533958,None
1730814933.511682,965.2482676760268,637.3751488980059,None
1730814933.611679,1000.5614487561564,678.1694390332567,None
1730814933.711688,1011.8268127654312,668.5293520971109,None
1730814933.811686,956.2666671663668,640.8489370102279,None
1730814933.911687,927.2776921174,667.0611485679536,None
1730814934.011686,977.5496078532932,656.1931784570424,None
1730814934.111683,1007.680837948918,646.03450342976,None
1730814934.211684,1012.6698474266568,632.7639980398934,None
1730814934.311684,994.8080889791646,630.1319089265311,None
1730814934.411687,980.7108112764176,595.7131317262617,None
1730814934.511691,793.7944307038821,579.7400387931525,None
1730814934.611686,933.0517987618877,663.8288338384757,None
1730814934.711682,918.7406666456176,656.7749272466158,None
1730814934.811691,891.6028230800742,677.3128235230014,None
1730814934.911689,971.1081409564796,638.1163316053648,None
1730814935.011689,949.9667794872196,647.2169468734453,None
1730814935.111693,953.6269840523114,650.0642474136164,None
1730814935.211687,927.000146558858,640.8949285299398,None
1730814935.31169,950.905674479162,636.8342869245041,None
1730814935.411692,929.5163511144092,634.7146160033581,None
1730814935.511728,905.7197965238488,657.4285643306091,None
1730814935.611689,903.8460618478312,640.9168500315095,None
1730814935.711684,938.5855812419826,642.9788348334014,None
1730814935.811682,1020.9325105552788,642.8843135611452,None
1730814935.911679,1007.6275563552394,649.0567497819285,None
1730814936.011679,1028.7184474798596,639.8089785812489,None
1730814936.11168,1077.366294496612,629.9322681497765,None
1730814936.211681,997.7182914042676,653.0488225104494,None
1730814936.311688,1037.079402803716,650.2561216129014,None
1730814936.411689,1055.5244259506935,642.5254743796472,None
1730814936.511686,1017.546520233802,648.638907000344,None
1730814936.611686,1077.4886755483583,642.2185680486796,None
1730814936.711687,1073.3237959725027,634.0222073175034,None
1730814936.811688,1039.272114269998,646.315097860822,None
1730814936.911688,986.8665426024412,652.4622683875735,None
1730814937.011689,1079.9521852557418,612.7880735376023,None
1730814937.11169,1095.3529621467378,611.4537430986882,None
1730814937.21169,1075.3043776882882,612.5504077112635,None
1730814937.311687,1063.2320446722124,612.9140569261766,None
1730814937.411688,1081.9696629794478,613.8894324226416,None
1730814937.511688,1081.284113365988,616.5882533367401,None
1730814937.611689,1101.2822630606306,608.4939535584803,None
1730814937.711689,1090.5923427811936,613.6231646727707,None
1730814937.811686,1055.2216622998892,598.6252447104246,None
1730814937.911687,1036.2447322894018,604.5367461581212,None
1730814938.011688,1024.876620577798,608.0918267043064,None
1730814938.111688,1059.8429081462652,606.8870430400705,None
1730814938.211689,1084.2597920369192,602.7885777010677,None
1730814938.311689,1085.9256315857376,597.8749829929366,None
1730814938.411686,1080.19890329976,600.7734964332584,None
1730814938.51169,1074.02808505803,597.5100724556005,None
1730814938.61169,1103.3413934108955,597.1367966553148,None
1730814938.711691,1093.251550218431,601.284085431132,None
1730814938.811729,1104.1171355239103,616.19211759232,None
1730814938.911692,1092.4479794928643,617.7501738483862,None
1730814939.011689,1132.989867709276,620.3089700427827,None
1730814939.111689,1126.6318410447475,618.0408128119481,None
1730814939.21169,1133.3388128029012,616.2128219234946,None
1730814939.311691,1130.2745234740048,617.0328730973038,None
1730814939.411691,1061.0733946973205,616.6348495895527,None
1730814939.511692,1088.719039937477,606.0967434823863,None
1730814939.611689,1086.1586497588285,602.959243570903,None
1730814939.711689,1074.3431261149144,604.9607864550181,None
1730814939.811681,1083.761729562969,606.9883406409069,None
1730814939.911688,1041.1239107410445,607.6599210683663,None
1730814940.011688,1076.1602349977331,600.2576562664401,None
1730814940.111689,1084.6227361153603,600.7403033903063,None
1730814940.211689,1081.2513714249112,600.0310355044603,None
1730814940.311687,1068.3309608027491,598.6598629583191,None
1730814940.411687,1061.8021576417325,600.4521229668874,None
1730814940.511688,1094.5819479524544,627.5697835217272,None
1730814940.611688,1098.6151112867008,625.4932871860058,None
1730814940.711689,1108.009410496029,623.1428448565763,None
1730814940.811689,1104.3979918744358,624.7821987103655,None
1730814940.911686,807.9617292250417,672.6782030885751,None
1730814941.011687,695.9632669142985,697.03736906197,None
1730814941.111687,780.47206372404,670.7444237709846,None
1730814941.211688,795.8788096674836,608.8960854517804,None
1730814941.311685,820.9466066063959,617.9512387033117,None
1730814941.411692,589.065579598658,771.2139785812209,None
1730814941.51168,622.7103303568017,755.4712713588149,None
1730814941.611683,641.8515206338976,729.4138519084051,None
1730814941.711688,642.8745207495765,719.4968776669695,None
1730814941.811685,904.381855592861,651.1505731308954,None
1730814941.911689,881.4067860877859,657.0737833563102,None
1730814942.011685,860.4573325761112,669.4663834606985,None
1730814942.111688,847.0049218561135,681.7164125596141,None
1730814942.211684,836.746990370061,671.8330263952549,None
1730814942.311682,772.3182051041335,700.2194359385281,None
1730814942.411683,751.3295832290274,693.5270324856025,None
1730814942.511692,609.981686232302,733.4816616358789,None
1730814942.611686,627.560152223251,713.0757411581362,None
1730814942.711683,593.8405751584525,375.87970928854776,None
1730814942.811683,605.2040822617929,374.5232282314879,None
1730814942.91168,634.3758541470345,503.4458342332495,None
1730814943.011686,700.5994280761951,649.7907100869777,None
1730814943.11169,710.5165927558422,695.1794732165168,None
1730814943.21169,689.7879166751676,683.7486713464568,None
1730814943.311685,672.1090242964727,624.0678551132326,None
1730814943.411685,660.4888558525807,601.3214075307372,None
1730814943.511688,653.8880710003916,591.8849813501585,None
1730814943.611689,655.2784712646959,590.2368573380085,None
1730814943.711684,729.1028497128686,420.820923479379,None
1730814943.81169,724.751722667744,455.0253035989802,None
1730814943.911685,696.6321392330934,432.38659532251546,None
1730814944.011689,695.6359192856331,439.42831350346506,None
1730814944.111691,701.8400296429114,419.3246250740938,None
1730814944.211686,631.081369913616,776.0260275936356,None
1730814944.311687,623.9040949921957,1035.3298920438428,None
1730814944.41169,622.9263565853498,967.3710539085096,None
1730814944.511691,646.8323754543451,800.5708174708519,None
1730814944.611687,647.9736624413625,888.3671068910869,None
1730814944.711689,708.1606752546392,756.0553262423135,None
1730814944.811682,798.6667139972825,600.5926924248025,None
1730814944.911687,788.8429964959985,687.4587222468417,None
1730814945.011688,811.1961917292656,628.4322881119513,None
1730814945.11169,808.7010992519556,709.8207748850936,None
1730814945.211684,765.6377881938713,412.5176402201594,None
1730814945.31168,797.2336041487034,258.64287438160034,None
1730814945.411682,832.0023054986975,268.24690497435427,None
1730814945.511691,788.2526603793806,330.57956522694457,None
1730814945.611692,776.015371401165,274.23450845500867,None
1730814945.711691,768.3771190018587,335.996309535977,None
1730814945.811682,769.1242176350758,283.33310372476035,None
1730814945.911681,774.9251977781557,329.28397874978185,None
1730814946.011685,772.1635481577255,346.6075522153771,None
1730814946.111679,745.2098277275031,384.9843249839927,None
1730814946.211692,739.4256677564399,369.3281102538498,None
1730814946.31169,717.9964562214496,533.2665366622155,None
1730814946.41169,725.1997797923,910.0781422947692,None
1730814946.511687,816.6271554384426,999.6325429147164,None
1730814946.611689,815.6224005215926,782.529917804718,None
1730814946.711687,849.1341764573012,698.3081088668469,None
1730814946.811693,800.3348821400419,672.7200670883099,None
1730814946.911692,792.0990829533663,679.4750284390335,None
1730814947.011692,648.559473738239,757.3086714021979,None
1730814947.111683,690.8058361898209,727.7418780307296,None
1730814947.211682,673.6021720316728,834.0937418907937,None
1730814947.311714,658.9429915474333,895.1843031168796,None
1730814947.411682,665.9071396531629,888.9455222914656,None
1730814947.511684,667.4622935170069,885.1541610592095,None
1730814947.611689,579.7745851278166,915.4884031995994,None
1730814947.711682,523.2806085905763,953.268438208176,None
1730814947.811689,525.6371910189471,871.675047523886,None
1730814947.911688,536.0740593594293,817.2654036068213,None
1730814948.011689,490.5091658390116,884.6606130097192,None
1730814948.111693,497.8756484486228,856.640467335356,None
1730814948.21169,760.7630850755759,681.1433184212476,None
1730814948.311687,754.3974995747164,683.5286144951609,None
1730814948.411691,753.3201442346443,684.8007789544923,None
1730814948.511687,745.5669264694193,731.1609993711811,None
1730814948.61169,727.1751091793733,727.1152183714157,None
1730814948.711691,712.9241521584611,720.2072050238102,None
1730814948.811691,714.9983560331589,698.3297127281489,None
1730814948.911687,752.4769131823774,697.6575900698725,None
1730814949.011686,935.2704086823346,745.5180610499834,None
1730814949.111686,964.629457404416,730.4113032429976,None
1730814949.211682,974.0374288087282,691.7476647680402,None
1730814949.311689,1022.8123680681056,659.1113107248993,None
1730814949.411683,1046.519971393274,648.6254129317086,None
1730814949.511691,1040.8455622568322,644.5460668511129,None
1730814949.61169,549.6309899964638,610.4722808818707,None
1730814949.711691,525.5796598455361,669.5821683738546,None
1730814949.811686,571.7582813194547,670.5825255581028,None
1730814949.911684,616.3435095838202,687.526643783791,None
1730814950.011688,636.667911925075,708.637822076919,None
1730814950.111687,652.8209757583818,693.1495118139511,None
1730814950.211687,649.6374262036895,690.730971216708,None
1730814950.311691,649.1505835408645,695.5256019779941,None
1730814950.411681,656.5732116326478,688.9792329242988,None
1730814950.511691,677.0356850994737,683.3668901366785,None
1730814950.611694,760.715961549838,646.9490754532299,None
1730814950.711684,765.0844877118254,640.4770598319813,None
1730814950.811682,747.0185066185443,636.8827518838257,None
1730814950.911685,702.5701588080816,658.4331757887334,None
1730814951.011683,685.678379738781,670.4036991144992,None
1730814951.111685,661.4803722035913,681.827469752951,None
1730814951.211685,666.6361873777951,690.0528108100387,None
1730814951.311694,656.0687265039282,679.376765910408,None
1730814951.41168,629.5119913009,686.5925150437721,None
1730814951.511688,654.644037409335,685.2853049479518,None
1730814951.611692,583.4501796796651,679.2613226622357,None
1730814951.711686,613.470998830082,662.7103889374538,None
1730814951.811687,611.0615579661514,666.3700587336091,None
1730814951.911692,627.3812367938013,665.1983141068251,None
1730814952.01169,657.1837805836717,682.9909959571715,None
1730814952.111684,670.0442277101582,693.6449959741559,None
1730814952.211685,697.4492479245985,701.1542530873588,None
1730814952.311686,725.4969549508442,724.5861360157666,None
1730814952.411686,768.3240879148539,726.8681727969679,None
1730814952.511685,823.7352557926667,726.4577050954346,None
1730814952.611697,902.3253703211192,716.4309100981523,None
1730814952.711684,623.0638289535015,722.0729561392436,None
1730814952.811685,504.2708793385642,660.9478886834596,None
1730814952.911685,556.9064505886187,657.9274759245156,None
1730814953.011682,546.5890826639328,712.7804350774185,None
1730814953.111691,574.3776470336559,716.7958524958188,None
1730814953.211688,577.9855617958913,731.2208354108263,None
1730814953.311724,595.6104686919967,729.9594011801497,None
1730814953.411684,620.7229545273398,677.3428535019822,None
1730814953.511689,610.7512244947495,687.3405704205204,None
1730814953.611686,623.9792775390299,680.445334221715,None
1730814953.711701,743.1310726778772,642.4415012264321,None
1730814953.811732,777.7624439209865,691.8846093193065,None
1730814953.911684,774.3062619791715,693.7395333983576,None
1730814954.011687,803.0499439633354,697.0483044063868,None
1730814954.111683,769.8929528401001,679.4842611329855,None
1730814954.211688,774.8924659349049,669.2842412012485,None
1730814954.311687,745.7461681726724,667.5936959225564,None
1730814954.411684,730.579383553745,672.5469893486179,None
1730814954.511684,758.3125301171103,630.0067251372601,None
1730814954.61168,975.2104721498716,651.0916901521798,None
1730814954.71169,973.5955497182654,675.3180342265396,None
1730814954.811684,993.1312901164326,680.6275397709138,None
1730814954.911685,1003.2857369386476,687.413543341304,None
1730814955.01169,993.0240181666276,700.8763025350062,None
1730814955.111684,707.4174299645168,648.9665579857298,None
1730814955.211689,557.7632119322387,651.6129037441746,None
1730814955.311681,585.5965336172061,655.9755319623267,None
1730814955.411678,611.5992605534852,649.235842957376,None
1730814955.511687,620.1554169048997,667.0570510140723,None
1730814955.611688,648.8061898989697,675.139074416149,None
1730814955.711685,646.4716684728277,703.8289433635177,None
1730814955.811689,704.8359201466702,703.4657888715902,None
1730814955.911687,724.2449553363617,703.9048524432433,None
1730814956.011691,720.9275581263482,702.2357187105672,None
1730814956.111684,705.1487376714086,687.0260676445313,None
1730814956.211688,762.3930450314544,629.7071469859945,None
1730814956.311687,737.0507363902586,633.4918745244496,None
1730814956.411687,746.7485384418643,641.5614027736077,None
1730814956.511686,719.3359217854387,701.2764843645364,None
1730814956.611685,725.3974028042716,707.9356267955975,None
1730814956.711686,699.9425703327291,676.7434265721757,None
1730814956.81169,682.2856204634944,646.579028111248,None
1730814956.911691,687.7464024928637,645.7702402387112,None
1730814957.011688,682.5376052625446,633.9484350316811,None
1730814957.111685,676.5706044389113,628.4302935814554,None
1730814957.211682,674.7821816405961,632.4408476687053,None
1730814957.311682,744.1327641323466,337.94899493859583,None
1730814957.411692,787.3292964888236,555.9272463299031,None
1730814957.511688,722.3420117982839,525.2121689686451,None
1730814957.611717,679.3749884569612,503.4285444928476,None
1730814957.711691,720.9198720798261,565.3894472686845,None
1730814957.811682,763.7972493111786,730.2121807536627,None
1730814957.911685,753.4707629047119,690.6170634906753,None
1730814958.01169,734.1832126926269,697.1736186352928,None
1730814958.111686,740.2875087360104,698.3877535866524,None
1730814958.211688,726.7363583648045,693.1953019326722,None
1730814958.31169,706.8158202862628,688.2012580846314,None
1730814958.411685,689.0745380005325,700.868420169982,None
1730814958.511683,696.1046234523494,697.6898470152848,None
1730814958.611682,694.4365175649355,701.3465717468787,None
1730814958.711692,699.3628931426163,708.6500635120052,None
1730814958.811682,744.0908007570653,577.2449057402778,None
1730814958.911684,983.3366458220556,372.2314074984918,None
1730814959.011686,967.9733589037312,531.57471865902,None
1730814959.111686,969.0167739197308,568.7539597199817,None
1730814959.211683,1004.3627030086272,561.2224548351853,None
1730814959.311683,944.7868942198984,557.3903588700731,None
1730814959.411685,763.7611855886065,703.2736133238152,None
1730814959.511686,542.2695622917104,793.9234771090971,None
1730814959.611684,611.0375052629696,732.1418706197509,None
1730814959.71169,640.8305260795894,692.908009769744,None
1730814959.811686,602.3848905691164,720.6211315380657,None
1730814959.91169,618.6201505447335,710.5624845233363,None
1730814960.011696,604.174474723188,586.3746073920249,None
1730814960.11168,610.5818638915105,586.9641804846075,None
1730814960.211692,600.4911472675777,576.7014071237036,None
1730814960.311687,601.1080013663095,585.6913268252692,None
1730814960.411692,607.9945538152058,591.2907867873877,None
1730814960.511692,714.8728710742132,777.8222167701658,None
1730814960.611689,715.2901321291499,741.6067170823155,None
1730814960.711689,697.052679556241,743.3800724107382,None
1730814960.811686,709.2325690384298,739.8417290041758,None
1730814960.91168,759.834144549288,650.7765825955174,None
1730814961.011681,901.785735902994,513.1843186024938,None
1730814961.111684,1035.3340448708611,599.3131112712113,None
1730814961.211685,1038.9080339884133,609.9575029969678,None
1730814961.311682,1034.2483065993738,593.8108890468092,None
1730814961.411683,972.7795507821552,604.1675311670701,None
1730814961.511684,859.399584644455,670.9087162999338,None
1730814961.611687,735.8878160787866,839.612000209369,None
1730814961.711687,787.9769578192617,751.3383519311477,None
1730814961.811686,865.7121795284486,729.464620201117,None
1730814961.911694,928.1856796998874,715.0073461502199,None
1730814962.011699,664.6898801788222,712.1279771176082,None
1730814962.111688,693.5018854205993,699.718893096797,None
1730814962.211689,640.7296992596881,693.0007533380193,None
1730814962.31169,682.6913374391816,679.4865312114379,None
1730814962.41169,731.3473441689353,683.223448509834,None
1730814962.511692,700.4907512159921,665.5443617701466,None
1730814962.611681,720.9974337249657,662.7345722829946,None
1730814962.711688,627.6464121388336,666.745269922465,None
1730814962.811689,630.5328171131367,672.0958573195167,None
1730814962.911685,625.5927857570477,682.3570270389115,None
1730814963.011692,754.067067214816,678.5824178847618,None
1730814963.111683,740.5806298198873,680.8617103381893,None
1730814963.211681,738.102879750011,682.7782031683356,None
1730814963.311682,747.6868098007205,677.1741951533805,None
1730814963.411682,756.1049347629995,683.7886511106656,None
1730814963.511683,628.4850569072455,681.7809805838906,None
1730814963.611684,607.8929941411577,677.6551148115743,None
1730814963.711693,596.2227213722314,696.2018984713995,None
1730814963.81168,593.2013657095661,702.2746537291534,None
1730814963.911686,601.3169424750014,706.0561120601137,None
1730814964.011716,603.7337573977011,709.1647034827986,None
1730814964.111687,617.9036148955821,674.7242877885701,None
1730814964.211687,615.3262776624741,681.8072373369728,None
1730814964.311688,615.1283514361903,697.6251410587453,None
1730814964.411685,626.5482132533305,712.4208105320035,None
1730814964.511685,616.5720573205174,752.1394963537177,None
1730814964.611686,625.7633396269609,759.940654709017,None
1730814964.711684,625.8197949535257,750.340683495497,None
1730814964.811693,648.9566880375049,767.6232383980038,None
1730814964.911691,728.8147730516056,510.9591998540102,None
1730814965.011692,960.964065445088,461.1770909113256,None
1730814965.111689,928.3053918697244,567.8859992288875,None
1730814965.211684,952.3239305911906,600.3936206810156,None
1730814965.311686,986.425405690798,590.464847881431,None
1730814965.411685,922.2120014654104,642.8035291743759,None
1730814965.51168,764.3129455363592,685.5683242650337,None
1730814965.611686,586.6733056660071,773.3763846490726,None
1730814965.711683,634.8468114452864,723.2930521918393,None
1730814965.811684,668.9312400087332,713.8861038127046,None
1730814965.91169,711.7383911059027,724.4915889481542,None
1730814966.011688,715.0606860779349,723.3645574713692,None
1730814966.11169,698.3268582132763,716.7876825852641,None
1730814966.211693,688.1172973278516,708.7768897128252,None
1730814966.311683,698.2276641311195,696.5118440820285,None
